location_id,datetime,hour,day_of_week,month,aqi_value_no2,aqi_value_o3,aqi_value_pm25,concentration_no2,concentration_o3,concentration_pm25,overall_aqi,season_encoded,overall_aqi,overall_aqi_category
192,2025-07-25 21:00:00+00:00,1.3938569060015253,0.713566109727905,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,1.5151797123208677,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 01:00:00+00:00,-1.5080044049523855,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.3687013136500748,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 02:00:00+00:00,-1.36291133940469,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.48938325035226343,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 03:00:00+00:00,-1.2178182738569943,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.3083603452989804,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 04:00:00+00:00,-1.0727252083092988,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.06699647189460288,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 06:00:00+00:00,-0.7825390772139078,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.23470836986086893,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 07:00:00+00:00,-0.6374460116662122,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,-0.35539030656305765,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 17:00:00+00:00,0.8134846438107431,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.5497242187033579,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 18:00:00+00:00,0.9585777093584387,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.6100651870544523,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 19:00:00+00:00,1.103670774906134,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.6704061554055467,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
192,2025-07-27 20:00:00+00:00,1.2487638404538297,1.7576229042824434,0.0,0.0,0.0,-0.7414051598257491,-0.29758156834989175,0.5497242187033579,-0.7326667140371281,-0.7414051598257491,0.0,0.0,Good
